Generator,Latitude,Longitude,PLEXOS Node,reV_Node,PCA,State,Region,PLEXOS Technology,ReEDS Technology,Capacity (MW),SummaryRegion,infrastructure
Siphon2_WI,44.02,-121.21,45122_COID TAP_WI,45122_COID,p5,OR,PACW_WI,Hydro,Hydro_WI,2.7,Eastern Oregon,2050
wind_TechBreak2050_45142_DALLAS_WI,44.89,-123.29,45142_DALLAS_WI,45142_DALLAS,p5,OR,PACW_WI,Wind,wind-ons,32.2,Western Oregon,2050
upv_TechBreak2050_45255_PRINVILE_WI,44.30444,-120.85219,45255_PRINVILE_WI,45255_PRINVILE,p5,OR,PACW_WI,PV,pv,173.9,Eastern Oregon,2050
wind_TechBreak2050_45255_PRINVILE_WI,44.30444,-120.85219,45255_PRINVILE_WI,45255_PRINVILE,p5,OR,PACW_WI,Wind,wind-ons,46.8,Eastern Oregon,2050
gas-ct_TechBreak2050_1_1976_45297_TROUTDAL_WI,45.558922,-122.403652,45297_TROUTDAL_WI,45297_TROUTDAL,p5,OR,PACW_WI,Gas-CT,gas-ct,400,Western Oregon,2050
WarmSpringsPwr_WI,44.723604,-121.246102,45439_PELTONR1_WI,45439_PELTONR1,p5,OR,PACW_WI,Hydro,Hydro_WI,19.6,Eastern Oregon,2050
wind_TechBreak2050_45442_NEHAL TP_WI,45.90081,-123.86557,45442_NEHAL TP_WI,45442_NEHAL TP,p5,OR,PACW_WI,Wind,wind-ons,41,Western Oregon,2050
HermistnGenCC1-Total_WI,45.793497,-119.311636,45454_HERM 1G_WI,45454_HERM 1G,p5,OR,BPAT_WI,Gas-CC,CC_WI,310.6,Eastern Oregon,2050
HermistnGenCC2-Total_WI,45.793497,-119.311636,45456_HERM 2G_WI,45456_HERM 2G,p5,OR,PACW_WI,Gas-CC,CC_WI,310.6,Eastern Oregon,2050
Carmen_Smith_1_WI,44.336938,-122.002212,46210_CARMEN_WI,46210_CARMEN,p5,OR,BPAT_WI,Hydro,Hydro_WI,52.2,Western Oregon,2050
Carmen_Smith_2_WI,44.336938,-122.002212,46210_CARMEN_WI,46210_CARMEN,p5,OR,BPAT_WI,Hydro,Hydro_WI,52.2,Western Oregon,2050
Carmen_Smith_3_WI,44.336938,-122.002212,46210_CARMEN_WI,46210_CARMEN,p5,OR,BPAT_WI,Hydro,Hydro_WI,9.9,Western Oregon,2050
gas-ct_TechBreak2050_1_1977_46219_DILLARD_WI,44.006796,-123.071158,46219_DILLARD_WI,46219_DILLARD,p5,OR,BPAT_WI,Gas-CT,gas-ct,400,Western Oregon,2050
Leaburg_1_WI,44.137494,-122.640266,46239_LEABURGS_WI,46239_LEABURGS,p5,OR,BPAT_WI,Hydro,Hydro_WI,6.67,Western Oregon,2050
Leaburg_2_WI,44.137494,-122.640266,46239_LEABURGS_WI,46239_LEABURGS,p5,OR,BPAT_WI,Hydro,Hydro_WI,8.34,Western Oregon,2050
Walterville_1_WI,44.079414,-122.76283,46257_WALTVILE_WI,46257_WALTVILE,p5,OR,BPAT_WI,Hydro,Hydro_WI,8,Western Oregon,2050
gas-ct_TechBreak2050_1_1978_46268_WEYCO 4_WI,44.055611,-122.941569,46268_WEYCO 4_WI,46268_WEYCO 4,p5,OR,BPAT_WI,Gas-CT,gas-ct,400,Western Oregon,2050
gas-ct_TechBreak2050_1_1979_46297_ENIDRD_WI,44.117208,-123.173552,46297_ENIDRD_WI,46297_ENIDRD,p5,OR,BPAT_WI,Gas-CT,gas-ct,400,Western Oregon,2050
wind_TechBreak2050_47200_NESTUCCA_WI,45.173282,-123.853464,47200_NESTUCCA_WI,47200_NESTUCCA,p5,OR,BPAT_WI,Wind,wind-ons,61.4,Western Oregon,2050
River_Road_WI,45.618474,-122.699544,47216_RVR RD C_WI,47216_RVR RD C,p5,OR,BPAT_WI,Gas-CC,CC_WI,248,Western Oregon,2050
gas-ct_TechBreak2050_1_1980_47216_RVR RD C_WI,45.618474,-122.699544,47216_RVR RD C_WI,47216_RVR RD C,p5,OR,BPAT_WI,Gas-CT,gas-ct,294.3,Western Oregon,2050
dpv_ALL_47260_WAUNA_WI,46.154656,-123.410926,47260_WAUNA_WI,47260_WAUNA,p5,OR,BPAT_WI,dPV,dpv,673.7,Western Oregon,2050
AldenBailey_WI,46.154656,-123.410926,47290_WAUNA_WI,47290_WAUNA,p5,OR,BPAT_WI,Gas-CT,CT_WI,10.9,Western Oregon,2050
WaunaMill_WI,46.154656,-123.410926,47290_WAUNA_WI,47290_WAUNA,p5,OR,BPAT_WI,Biopower,Biomass_WI,36,Western Oregon,2050
gas-ct_TechBreak2050_1_1981_47290_WAUNA_WI,46.154656,-123.410926,47290_WAUNA_WI,47290_WAUNA,p5,OR,BPAT_WI,Gas-CT,gas-ct,386.655,Western Oregon,2050
upv_TechBreak2050_47368_BRASADA_WI,44.157093,-121.058982,47368_BRASADA_WI,47368_BRASADA,p5,OR,BPAT_WI,PV,pv,691.8,Eastern Oregon,2050
wind_TechBreak2050_47368_BRASADA_WI,44.157093,-121.058982,47368_BRASADA_WI,47368_BRASADA,p5,OR,BPAT_WI,Wind,wind-ons,31.4,Eastern Oregon,2050
wind_TechBreak2050_47398_MONTG 2_WI,45.681952,-120.1447565,47398_MONTG 2_WI,47398_MONTG 2,p5,OR,BPAT_WI,Wind,wind-ons,84.6,Eastern Oregon,2050
wind_TechBreak2050_47486_GOLDEN_H_WI,45.591043,-120.701843,47486_GOLDEN_H_WI,47486_GOLDEN_H,p5,OR,BPAT_WI,Wind,wind-ons,447.6,Eastern Oregon,2050
wind_TechBreak2050_47638_HERMCALP_WI,45.793497,-119.311636,47638_HERMCALP_WI,47638_HERMCALP,p5,OR,BPAT_WI,Wind,wind-ons,25.6,Eastern Oregon,2050
HermistnCC-Total_WI,45.793497,-119.311636,47639_HPP G1_WI,47639_HPP G1,p5,OR,BPAT_WI,Gas-CC,CC_WI,689.4,Eastern Oregon,2050
MorrowPwrGT_WI,45.848398,-119.660782,47658_MORRO G1_WI,47658_MORRO G1,p5,OR,BPAT_WI,Gas-CT,CT_WI,31,Eastern Oregon,2050
wind_TechBreak2050_47814_JONESCYN_WI,45.6544074,-120.1369084,47814_JONESCYN_WI,47814_JONESCYN,p5,OR,BPAT_WI,Wind,wind-ons,95.2,Eastern Oregon,2050
wind_TechBreak2050_47830_KLONDSCH_WI,45.590789,-120.519195,47830_KLONDSCH_WI,47830_KLONDSCH,p5,OR,BPAT_WI,Wind,wind-ons,775.9,Eastern Oregon,2050
wind_TechBreak2050_47844_BIGLWCYN_WI,45.648317,-120.632012,47844_BIGLWCYN_WI,47844_BIGLWCYN,p5,OR,PGE_WI,Wind,wind-ons,298.3,Eastern Oregon,2050
CoyoteSprgCC2-Total_WI,45.847074,-119.673638,48516_COYO G2_WI,48516_COYO G2,p5,OR,AVA_WI,Gas-CC,CC_WI,287,Eastern Oregon,2050
Hells_Canyon_1_WI,45.234001,-116.704406,60151_HELSCYN1_WI,60151_HELSCYN1,p5,OR,IPTV_WI,Hydro,Hydro_WI,150,Eastern Oregon,2050
Hells_Canyon_2_WI,45.234001,-116.704406,60152_HELSCYN2_WI,60152_HELSCYN2,p5,OR,IPTV_WI,Hydro,Hydro_WI,150,Eastern Oregon,2050
Hells_Canyon_3_WI,45.234001,-116.704406,60153_HELSCYN3_WI,60153_HELSCYN3,p5,OR,IPTV_WI,Hydro,Hydro_WI,150,Eastern Oregon,2050
wind_TechBreak2050_40463_GEISEL M_WI,42.50129,-124.385558,40463_GEISEL M_WI,40463_GEISEL M,p6,OR,BPAT_WI,Wind,wind-ons,57,Western Oregon,2050
wind_TechBreak2050_40475_GOLD BCH_WI,42.409613,-124.415252,40475_GOLD BCH_WI,40475_GOLD BCH,p6,OR,TPWR_WI,Wind,wind-ons,76.5,Western Oregon,2050
wind_TechBreak2050_40631_LANGLS T_WI,42.911894,-124.450313,40631_LANGLS T_WI,40631_LANGLS T,p6,OR,BPAT_WI,Wind,wind-ons,62.8,Western Oregon,2050
dpv_ALL_40633_LAPINE_WI,43.613436,-121.465197,40633_LAPINE_WI,40633_LAPINE,p6,OR,BPAT_WI,dPV,dpv,293.9,Eastern Oregon,2050
Roseburg_Forest_WI,43.613436,-121.465197,40635_LAPINE_WI,40635_LAPINE,p6,OR,BPAT_WI,Biopower,Biomass_WI,35,Eastern Oregon,2050
wind_TechBreak2050_40635_LAPINE_WI,43.613436,-121.465197,40635_LAPINE_WI,40635_LAPINE,p6,OR,BPAT_WI,Wind,wind-ons,66.4,Eastern Oregon,2050
upv_TechBreak2050_40684_MALIN R1_WI,42.00686,-121.316546,40684_MALIN R1_WI,40684_MALIN R1,p6,OR,TH_Malin_WI,PV,pv,262.1,Eastern Oregon,2050
wind_TechBreak2050_40684_MALIN R1_WI,42.00686,-121.316546,40684_MALIN R1_WI,40684_MALIN R1,p6,OR,TH_Malin_WI,Wind,wind-ons,118,Eastern Oregon,2050
LostCreek_OR1_WI,42.67227,-122.679152,41306_LOST CRK_WI,41306_LOST CRK,p6,OR,BPAT_WI,Hydro,Hydro_WI,7,Western Oregon,2050
LostCreek_OR2_WI,42.67227,-122.679152,41306_LOST CRK_WI,41306_LOST CRK,p6,OR,BPAT_WI,Hydro,Hydro_WI,7,Western Oregon,2050
upv_TechBreak2050_45025_BOYLE_WI,42.092171,-122.077774,45025_BOYLE_WI,45025_BOYLE,p6,OR,PACW_WI,PV,pv,36.8,Eastern Oregon,2050
wind_TechBreak2050_45025_BOYLE_WI,42.092171,-122.077774,45025_BOYLE_WI,45025_BOYLE,p6,OR,PACW_WI,Wind,wind-ons,41,Eastern Oregon,2050
upv_TechBreak2050_45035_CAPTJACK_WI,42.079689,-121.389966,45035_CAPTJACK_WI,45035_CAPTJACK,p6,OR,TH_Malin_WI,PV,pv,440.9,Eastern Oregon,2050
dpv_ALL_45066_BROOKHST_WI,42.32,-122.72,45066_BROOKHST_WI,45066_BROOKHST,p6,OR,PACW_WI,dPV,dpv,113.2,Western Oregon,2050
Clearwater1_WI,43.25885,-122.36689,45112_CLRWATR1_WI,45112_CLRWATR1,p6,OR,BPAT_WI,Hydro,Hydro_WI,15,Western Oregon,2050
Clearwater2_WI,43.249848,-122.3428,45116_CLRWATR2_WI,45116_CLRWATR2,p6,OR,PACW_WI,Hydro,Hydro_WI,26,Western Oregon,2050
Eagle_Point_1_WI,42.548331,-122.567766,45168_EAGLE PT_WI,45168_EAGLE PT,p6,OR,PACW_WI,Hydro,Hydro_WI,2.81,Western Oregon,2050
EastSide_WI,42.210528,-121.762096,45170_EASTSID_WI,45170_EASTSID,p6,OR,PACW_WI,Hydro,Hydro_WI,3.2,Eastern Oregon,2050
Fish_Creek_1_WI,43.288167,-122.468768,45180_FISHCREK_WI,45180_FISHCREK,p6,OR,PACW_WI,Hydro,Hydro_WI,11,Western Oregon,2050
Green_Springs_WI,42.115859,-122.511757,45212_GREENSPG_WI,45212_GREENSPG,p6,OR,BPAT_WI,Hydro,Hydro_WI,17.2,Western Oregon,2050
Lemolo1-1_WI,43.355083,-122.249645,45256_LEMOLO1_WI,45256_LEMOLO1,p6,OR,PACW_WI,Hydro,Hydro_WI,34.2,Western Oregon,2050
KlamathCC-Total_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CC,CC_WI,583.9,Eastern Oregon,2050
KlamathExpGT3_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,CT_WI,29.4,Eastern Oregon,2050
KlamathExpGT4_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,CT_WI,29.4,Eastern Oregon,2050
gas-ct_TechBreak2050_10_1984_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_11_1985_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_12_1986_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_13_1987_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_14_1988_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_15_1989_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_1_1983_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_2_1990_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_3_1991_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_4_1992_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_5_1993_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_6_1994_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_7_1995_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_8_1996_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
gas-ct_TechBreak2050_9_1997_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,Gas-CT,gas-ct,54.69,Eastern Oregon,2050
upv_TechBreak2050_45262_KFALLS_WI,42.198654,-121.783853,45262_KFALLS_WI,45262_KFALLS,p6,OR,PACW_WI,PV,pv,131.2,Eastern Oregon,2050
wind_TechBreak2050_45288_LEMOLO1_WI,43.355083,-122.249645,45288_LEMOLO1_WI,45288_LEMOLO1,p6,OR,PACW_WI,Wind,wind-ons,30.4,Western Oregon,2050
Lemolo_2_1_WI,43.312191,-122.303688,45290_LEMOLO2_WI,45290_LEMOLO2,p6,OR,PACW_WI,Hydro,Hydro_WI,38.5,Western Oregon,2050
dpv_ALL_45343_WHITECTY_WI,42.405501,-122.75663,45343_WHITECTY_WI,45343_WHITECTY,p6,OR,PACW_WI,dPV,dpv,118.3,Western Oregon,2050
wind_TechBreak2050_45360_MYRTLEPT_WI,43.059315,-124.12352,45360_MYRTLEPT_WI,45360_MYRTLEPT,p6,OR,PACW_WI,Wind,wind-ons,35,Western Oregon,2050
dpv_ALL_45366_OAKKNOLL_WI,42.206668,-122.700632,45366_OAKKNOLL_WI,45366_OAKKNOLL,p6,OR,PACW_WI,dPV,dpv,99.7,Western Oregon,2050
Prospect4_WI,42.724164,-122.515544,45445_PROSPECT_WI,45445_PROSPECT,p6,OR,PACW_WI,Hydro,Hydro_WI,1,Western Oregon,2050
KlamathCogenCC-Total_WI,42.18527,-121.821836,45447_KFALL ST_WI,45447_KFALL ST,p6,OR,BPAT_WI,Gas-CC,CC_WI,501.5,Eastern Oregon,2050
Prospect1_WI,42.724164,-122.515544,45453_PRSPCT 1_WI,45453_PRSPCT 1,p6,OR,PACW_WI,Hydro,Hydro_WI,3.76,Western Oregon,2050
Prospect2-2_WI,42.724164,-122.515544,45459_PRSPCT22_WI,45459_PRSPCT22,p6,OR,PACW_WI,Hydro,Hydro_WI,21.64,Western Oregon,2050
Slide_Creek_1_WI,43.30607,-122.498139,45486_SLIDECRK_WI,45486_SLIDECRK,p6,OR,PACW_WI,Hydro,Hydro_WI,18,Western Oregon,2050
Soda_Springs_1_WI,43.298117,-122.535728,45488_SODASPGS_WI,45488_SODASPGS,p6,OR,PACW_WI,Hydro,Hydro_WI,11,Western Oregon,2050
dpv_ALL_45493_STAT ST_WI,43.380038,-124.242538,45493_STAT ST_WI,45493_STAT ST,p6,OR,PACW_WI,dPV,dpv,103,Western Oregon,2050
Prospect3_WI,42.705552,-122.3711,45549_PRSPCT31_WI,45549_PRSPCT31,p6,OR,PACW_WI,Hydro,Hydro_WI,7.2,Western Oregon,2050
Prospect2-1_WI,42.724164,-122.515544,45551_PRSPCT21_WI,45551_PRSPCT21,p6,OR,PACW_WI,Hydro,Hydro_WI,21.64,Western Oregon,2050
KlamathExpGT1_WI,42.198654,-121.783853,47660_KLAM ADD_WI,47660_KLAM ADD,p6,OR,PACW_WI,Gas-CT,CT_WI,29.4,Eastern Oregon,2050
KlamathExpGT2_WI,42.198654,-121.783853,47660_KLAM ADD_WI,47660_KLAM ADD,p6,OR,PACW_WI,Gas-CT,CT_WI,29.4,Eastern Oregon,2050
wind_TechBreak2050_40237_CHRS V T_WI,43.572994,-120.497276,40237_CHRS V T_WI,40237_CHRS V T,p7,OR,BPAT_WI,Wind,wind-ons,603.3,Eastern Oregon,2050
wind_TechBreak2050_40431_FORTROCK_WI,43.243748,-120.919639,40431_FORTROCK_WI,40431_FORTROCK,p7,OR,BPAT_WI,Wind,wind-ons,53.1,Eastern Oregon,2050
wind_TechBreak2050_41043_SUMMER L_WI,43.013135,-120.956476,41043_SUMMER L_WI,41043_SUMMER L,p7,OR,BPAT_WI,Wind,wind-ons,544,Eastern Oregon,2050
upv_TechBreak2050_45029_BURNS_WI,43.68473,-118.77463,45029_BURNS_WI,45029_BURNS,p7,OR,PACW_WI,PV,pv,78,Eastern Oregon,2050
wind_TechBreak2050_45029_BURNS_WI,43.68473,-118.77463,45029_BURNS_WI,45029_BURNS,p7,OR,PACW_WI,Wind,wind-ons,398.4,Eastern Oregon,2050
dpv_ALL_45203_MILE HI_WI,42.19718,-120.49016,45203_MILE HI_WI,45203_MILE HI,p7,OR,PACW_WI,dPV,dpv,8.2,Eastern Oregon,2050
wind_TechBreak2050_45203_MILE HI_WI,42.19718,-120.49016,45203_MILE HI_WI,45203_MILE HI,p7,OR,PACW_WI,Wind,wind-ons,801.9,Eastern Oregon,2050
dpv_ALL_45282_LAKEVIEW_WI,42.189076,-120.365716,45282_LAKEVIEW_WI,45282_LAKEVIEW,p7,OR,PACW_WI,dPV,dpv,9.9,Eastern Oregon,2050
wind_TechBreak2050_47160_FIELDS T_WI,42.158847,-118.592387,47160_FIELDS T_WI,47160_FIELDS T,p7,OR,BPAT_WI,Wind,wind-ons,294.7,Eastern Oregon,2050
dpv_ALL_47165_HANLY R1_WI,43.02084,-119.22582,47165_HANLY R1_WI,47165_HANLY R1,p7,OR,BPAT_WI,dPV,dpv,9.9,Eastern Oregon,2050
dpv_ALL_60260_ONTARIO_WI,44.052004,-116.977417,60260_ONTARIO_WI,60260_ONTARIO,p7,OR,IPTV_WI,dPV,dpv,95.3,Eastern Oregon,2050
upv_TechBreak2050_60265_ONTARIO_WI,44.052004,-116.977417,60265_ONTARIO_WI,60265_ONTARIO,p7,OR,IPTV_WI,PV,pv,24.4,Eastern Oregon,2050
dpv_ALL_60305_QUARTZ_WI,44.717929,-117.774054,60305_QUARTZ_WI,60305_QUARTZ,p7,OR,IPTV_WI,dPV,dpv,14.8,Eastern Oregon,2050
upv_TechBreak2050_60306_QUARTZ_WI,44.717929,-117.774054,60306_QUARTZ_WI,60306_QUARTZ,p7,OR,IPTV_WI,PV,pv,79.3,Eastern Oregon,2050
wind_TechBreak2050_60306_QUARTZ_WI,44.717929,-117.774054,60306_QUARTZ_WI,60306_QUARTZ,p7,OR,IPTV_WI,Wind,wind-ons,80,Eastern Oregon,2050
wind_TechBreak2050_60310_QUARTZTP_WI,44.8574,-117.747122,60310_QUARTZTP_WI,60310_QUARTZTP,p7,OR,IPTV_WI,Wind,wind-ons,242,Eastern Oregon,2050
wind_TechBreak2050_60312_N POWDER_WI,45.023492,-117.910732,60312_N POWDER_WI,60312_N POWDER,p7,OR,IPTV_WI,Wind,wind-ons,182.8,Eastern Oregon,2050
upv_TechBreak2050_61056_NELSON_WI,44.544153,-117.5029,61056_NELSON_WI,61056_NELSON,p7,OR,IPTV_WI,PV,pv,1134.3,Eastern Oregon,2050
wind_TechBreak2050_61056_NELSON_WI,44.544153,-117.5029,61056_NELSON_WI,61056_NELSON,p7,OR,IPTV_WI,Wind,wind-ons,368.3,Eastern Oregon,2050
AlbeniFalls1_WI,48.180692,-116.997553,40028_ALBENI F1_WI,40028_ALBENI F1,p14,ID,BPAT_WI,Hydro,Hydro_WI,9.25,Idaho,2050
AlbeniFalls2_WI,48.180692,-116.997553,40030_ALBENI F2_WI,40030_ALBENI F2,p14,ID,BPAT_WI,Hydro,Hydro_WI,9.25,Idaho,2050
AlbeniFalls3_WI,48.180692,-116.997553,40032_ALBENI F3_WI,40032_ALBENI F3,p14,ID,BPAT_WI,Hydro,Hydro_WI,9.25,Idaho,2050
wind_TechBreak2050_40149_BRINKENS_WI,47.00047,-116.933811,40149_BRINKENS_WI,40149_BRINKENS,p14,ID,AVA_WI,Wind,wind-ons,79.6,Idaho,2050
MoyieSprings1_WI,48.69979,-116.153062,41240_MOYIE TX_WI,41240_MOYIE TX,p14,ID,BPAT_WI,Hydro,Hydro_WI,1,Idaho,2050
MoyieSprings2_WI,48.69979,-116.153062,41240_MOYIE TX_WI,41240_MOYIE TX,p14,ID,BPAT_WI,Hydro,Hydro_WI,0.4,Idaho,2050
MoyieSprings3_WI,48.69979,-116.153062,41240_MOYIE TX_WI,41240_MOYIE TX,p14,ID,BPAT_WI,Hydro,Hydro_WI,1,Idaho,2050
MoyieSprings4_WI,48.69979,-116.153062,41240_MOYIE TX_WI,41240_MOYIE TX,p14,ID,BPAT_WI,Hydro,Hydro_WI,1.5,Idaho,2050
Smith_Falls1_WI,48.7786,-116.579,41298_SMITHFLS_WI,41298_SMITHFLS,p14,ID,BPAT_WI,Hydro,Hydro_WI,18,Idaho,2050
Smith_Falls2_WI,48.7786,-116.579,41298_SMITHFLS_WI,41298_SMITHFLS,p14,ID,BPAT_WI,Hydro,Hydro_WI,18,Idaho,2050
Smith_Falls3_WI,48.7786,-116.579,41298_SMITHFLS_WI,41298_SMITHFLS,p14,ID,BPAT_WI,Hydro,Hydro_WI,2.1,Idaho,2050
dpv_ALL_48013_APPLEWAY_WI,47.720914,-116.820336,48013_APPLEWAY_WI,48013_APPLEWAY,p14,ID,AVA_WI,dPV,dpv,15.2,Idaho,2050
CabinetGorge1_WI,48.087253,-116.057422,48061_CABGOR12_WI,48061_CABGOR12,p14,ID,AVA_WI,Hydro,Hydro_WI,60.26,Idaho,2050
CabinetGorge2_WI,48.087253,-116.057422,48061_CABGOR12_WI,48061_CABGOR12,p14,ID,AVA_WI,Hydro,Hydro_WI,74.25,Idaho,2050
CabinetGorge3_WI,48.087253,-116.057422,48063_CABGOR34_WI,48063_CABGOR34,p14,ID,AVA_WI,Hydro,Hydro_WI,74.25,Idaho,2050
CabinetGorge4_WI,48.087253,-116.057422,48063_CABGOR34_WI,48063_CABGOR34,p14,ID,AVA_WI,Hydro,Hydro_WI,60.26,Idaho,2050
dpv_ALL_48067_CDA_WI,47.704573,-116.793914,48067_CDA_WI,48067_CDA,p14,ID,AVA_WI,dPV,dpv,15.2,Idaho,2050
dpv_ALL_48093_DALTON A_WI,47.74145,-116.77099,48093_DALTON A_WI,48093_DALTON A,p14,ID,AVA_WI,dPV,dpv,15.2,Idaho,2050
dpv_ALL_48243_MOSCCITY_WI,46.726107,-116.97382,48243_MOSCCITY_WI,48243_MOSCCITY,p14,ID,AVA_WI,dPV,dpv,15.2,Idaho,2050
wind_TechBreak2050_48249_MOSCOW_WI,46.73827,-116.936772,48249_MOSCOW_WI,48249_MOSCOW,p14,ID,AVA_WI,Wind,wind-ons,41.5,Idaho,2050
Plummer_Cgn_WI,47.343924,-116.873281,48321_PLUMMER_WI,48321_PLUMMER,p14,ID,AVA_WI,Biopower,Biomass_WI,6.2,Idaho,2050
Post_Falls_1_WI,47.709622,-116.960469,48331_POSTFL15_WI,48331_POSTFL15,p14,ID,AVA_WI,Hydro,Hydro_WI,2.14,Idaho,2050
Post_Falls_2_WI,47.709622,-116.960469,48331_POSTFL15_WI,48331_POSTFL15,p14,ID,AVA_WI,Hydro,Hydro_WI,2.14,Idaho,2050
Post_Falls_3_WI,47.709622,-116.960469,48331_POSTFL15_WI,48331_POSTFL15,p14,ID,AVA_WI,Hydro,Hydro_WI,2.14,Idaho,2050
Post_Falls_4_WI,47.709622,-116.960469,48331_POSTFL15_WI,48331_POSTFL15,p14,ID,AVA_WI,Hydro,Hydro_WI,2.14,Idaho,2050
Post_Falls_5_WI,47.709622,-116.960469,48331_POSTFL15_WI,48331_POSTFL15,p14,ID,AVA_WI,Hydro,Hydro_WI,2.14,Idaho,2050
Post_Falls_6_WI,47.709622,-116.960469,48333_POSTFLS6_WI,48333_POSTFLS6,p14,ID,AVA_WI,Hydro,Hydro_WI,3.4,Idaho,2050
Rathdrum_1_WI,47.785342,-116.919667,48359_RATHGEN1_WI,48359_RATHGEN1,p14,ID,AVA_WI,Gas-CT,CT_WI,83.2,Idaho,2050
dpv_ALL_48481_CLEARWATER_WI,46.4,-116.97,48481_CLEARWATER_WI,48481_CLEARWATER,p14,ID,AVA_WI,dPV,dpv,45.5,Idaho,2050
Dworshak_1_WI,46.514314,-116.298125,40361_DWOR 1_WI,40361_DWOR 1,p15,ID,BPAT_WI,Hydro,Hydro_WI,101.7,Idaho,2050
Dworshak_2_WI,46.514314,-116.298125,40363_DWOR 2_WI,40363_DWOR 2,p15,ID,BPAT_WI,Hydro,Hydro_WI,101.7,Idaho,2050
Dworshak_3_WI,46.514314,-116.298125,40365_DWOR 3_WI,40365_DWOR 3,p15,ID,BPAT_WI,Hydro,Hydro_WI,248.6,Idaho,2050
Bliss1_WI,42.913944,-115.071294,60036_BLISS 1_WI,60036_BLISS 1,p15,ID,IPMV_WI,Hydro,Hydro_WI,25,Idaho,2050
Bliss2_WI,42.913944,-115.071294,60037_BLISS 2_WI,60037_BLISS 2,p15,ID,IPMV_WI,Hydro,Hydro_WI,25,Idaho,2050
Bliss3_WI,42.913944,-115.071294,60038_BLISS 3_WI,60038_BLISS 3,p15,ID,IPMV_WI,Hydro,Hydro_WI,25,Idaho,2050
dpv_ALL_60040_BOISEBCH_WI,43.559541,-116.158138,60040_BOISEBCH_WI,60040_BOISEBCH,p15,ID,IPTV_WI,dPV,dpv,81.3,Idaho,2050
upv_TechBreak2050_60095_BROWNLEE_WI,44.840217,-116.896467,60095_BROWNLEE_WI,60095_BROWNLEE,p15,ID,IPTV_WI,PV,pv,95.9,Idaho,2050
